customer_id,merchant_id,external_customer_id,segment,success_rate,avg_value,preferred_method
1307,2,cust_00001307,REGULAR,0.7087,4330.77,UPI
1308,3,cust_00001308,CHURN_RISK,0.3775,815.47,UPI
1309,4,cust_00001309,REGULAR,0.6964,7842.27,WALLET
1310,0,cust_00001310,PREMIUM,0.908,9006.98,UPI
1311,1,cust_00001311,PREMIUM,0.928,2076.47,WALLET
1312,2,cust_00001312,NEW,0.6864,1507.57,UPI
1313,3,cust_00001313,REGULAR,0.8144,1791.58,NETBANKING
1314,4,cust_00001314,PREMIUM,0.9467,6125.72,UPI
1315,0,cust_00001315,NEW,0.5358,467.74,CARD
1316,1,cust_00001316,NEW,0.688,4160.81,CARD
1317,2,cust_00001317,REGULAR,0.6341,1847.15,WALLET
1318,3,cust_00001318,REGULAR,0.8021,2069.78,UPI
1319,4,cust_00001319,PREMIUM,0.8952,13050.77,CARD
1320,0,cust_00001320,NEW,0.8969,10189.98,WALLET
1321,1,cust_00001321,REGULAR,0.8287,1073.81,CARD
1322,2,cust_00001322,NEW,0.6602,789.48,UPI
1323,3,cust_00001323,REGULAR,0.9275,4974.72,NETBANKING
1324,4,cust_00001324,REGULAR,0.8223,4333.28,NETBANKING
1325,0,cust_00001325,REGULAR,0.8584,3483.82,UPI
1326,1,cust_00001326,REGULAR,0.8054,1602.06,WALLET
1327,2,cust_00001327,NEW,0.5508,1150.15,UPI
1328,3,cust_00001328,REGULAR,0.8543,2517.97,UPI
1329,4,cust_00001329,REGULAR,0.9698,1768.25,UPI
1330,0,cust_00001330,CHURN_RISK,0.5162,1093.64,NETBANKING
1331,1,cust_00001331,CHURN_RISK,0.3995,739.74,NETBANKING
1332,2,cust_00001332,NEW,0.5214,2946.89,NETBANKING
1333,3,cust_00001333,REGULAR,0.9279,914.97,UPI
1334,4,cust_00001334,REGULAR,0.8374,3766.66,UPI
1335,0,cust_00001335,NEW,0.546,4520.06,NETBANKING
1336,1,cust_00001336,REGULAR,0.99,4728.2,CARD
1337,2,cust_00001337,PREMIUM,0.9482,9961.63,UPI
1338,3,cust_00001338,NEW,0.7988,1150.59,NETBANKING
1339,4,cust_00001339,REGULAR,0.7662,814.07,UPI
1340,0,cust_00001340,REGULAR,0.863,2687.49,NETBANKING
1341,1,cust_00001341,CHURN_RISK,0.3295,2357.16,WALLET
1342,2,cust_00001342,REGULAR,0.718,3456.06,CARD
1343,3,cust_00001343,REGULAR,0.9139,1091.56,WALLET
1344,4,cust_00001344,REGULAR,0.8741,4175.36,UPI
1345,0,cust_00001345,REGULAR,0.9334,2619.13,CARD
1346,1,cust_00001346,PREMIUM,0.9292,4738.45,CARD
1347,2,cust_00001347,NEW,0.7411,1233.41,WALLET
1348,3,cust_00001348,NEW,0.743,1050.51,NETBANKING
1349,4,cust_00001349,REGULAR,0.8621,1052.97,CARD
1350,0,cust_00001350,REGULAR,0.7384,2097.9,UPI
1351,1,cust_00001351,NEW,0.6055,3366.09,CARD
1352,2,cust_00001352,PREMIUM,0.8775,6111.83,NETBANKING
1353,3,cust_00001353,REGULAR,0.8649,3209.36,WALLET
1354,4,cust_00001354,REGULAR,0.9525,3323.32,UPI
1355,0,cust_00001355,NEW,0.6796,771.68,WALLET
1356,1,cust_00001356,REGULAR,0.7688,1305.74,NETBANKING
1357,2,cust_00001357,NEW,0.4,1578.47,UPI
1358,3,cust_00001358,REGULAR,0.9284,5772.93,CARD
1359,4,cust_00001359,REGULAR,0.7586,1677.4,CARD
1360,0,cust_00001360,PREMIUM,0.9371,17391.31,UPI
1361,1,cust_00001361,REGULAR,0.7616,3030.94,CARD
1362,2,cust_00001362,REGULAR,0.9028,1163.9,NETBANKING
1363,3,cust_00001363,REGULAR,0.8658,3184.29,CARD
1364,4,cust_00001364,PREMIUM,0.8852,20315.84,CARD
1365,0,cust_00001365,REGULAR,0.9322,4115.73,WALLET
1366,1,cust_00001366,REGULAR,0.7974,970.0,NETBANKING
1367,2,cust_00001367,PREMIUM,0.9064,8870.34,CARD
1368,3,cust_00001368,CHURN_RISK,0.6532,1112.76,NETBANKING
1369,4,cust_00001369,REGULAR,0.7093,678.84,CARD
1370,0,cust_00001370,NEW,0.7721,2337.51,NETBANKING
1371,1,cust_00001371,CHURN_RISK,0.3552,7917.94,NETBANKING
1372,2,cust_00001372,PREMIUM,0.9057,13869.73,CARD
1373,3,cust_00001373,NEW,0.6094,1055.76,NETBANKING
1374,4,cust_00001374,NEW,0.7774,1207.44,CARD
1375,0,cust_00001375,REGULAR,0.8439,1308.24,UPI
1376,1,cust_00001376,REGULAR,0.8598,4224.19,NETBANKING
1377,2,cust_00001377,REGULAR,0.7836,3149.55,CARD
1378,3,cust_00001378,PREMIUM,0.9467,7851.11,NETBANKING
1379,4,cust_00001379,REGULAR,0.8341,4185.89,NETBANKING
1380,0,cust_00001380,CHURN_RISK,0.3508,702.36,CARD
1381,1,cust_00001381,CHURN_RISK,0.2,2299.02,NETBANKING
1382,2,cust_00001382,PREMIUM,0.8943,4523.41,WALLET
1383,3,cust_00001383,NEW,0.6117,914.05,NETBANKING
1384,4,cust_00001384,REGULAR,0.9236,3326.4,WALLET
1385,0,cust_00001385,CHURN_RISK,0.3786,1154.34,UPI
1386,1,cust_00001386,PREMIUM,0.9565,15158.66,WALLET
1387,2,cust_00001387,CHURN_RISK,0.3753,678.91,WALLET
1388,3,cust_00001388,NEW,0.4322,1171.84,CARD
1389,4,cust_00001389,PREMIUM,0.8173,5350.19,WALLET
1390,0,cust_00001390,PREMIUM,0.8834,2682.81,CARD
1391,1,cust_00001391,NEW,0.6331,670.8,UPI
1392,2,cust_00001392,REGULAR,0.8824,853.49,NETBANKING
1393,3,cust_00001393,REGULAR,0.8472,962.03,UPI
1394,4,cust_00001394,CHURN_RISK,0.6517,4138.89,CARD
1395,0,cust_00001395,REGULAR,0.8892,2255.11,WALLET
1396,1,cust_00001396,REGULAR,0.7819,1969.79,CARD
1397,2,cust_00001397,REGULAR,0.9462,2150.46,CARD
1398,3,cust_00001398,PREMIUM,0.9177,6696.59,WALLET
1399,4,cust_00001399,CHURN_RISK,0.588,1171.15,CARD
1400,0,cust_00001400,REGULAR,0.8283,3132.5,NETBANKING
1401,1,cust_00001401,REGULAR,0.644,1508.53,WALLET
1402,2,cust_00001402,REGULAR,0.7924,5114.51,NETBANKING
1403,3,cust_00001403,CHURN_RISK,0.5611,909.87,CARD
1404,4,cust_00001404,PREMIUM,0.9319,9173.37,NETBANKING
1405,0,cust_00001405,NEW,0.7228,1444.38,UPI
1406,1,cust_00001406,NEW,0.6393,817.43,CARD
1407,2,cust_00001407,NEW,0.6702,2762.62,UPI
1408,3,cust_00001408,CHURN_RISK,0.3441,1175.24,UPI
1409,4,cust_00001409,NEW,0.578,946.35,CARD
1410,0,cust_00001410,CHURN_RISK,0.3299,1736.41,NETBANKING
1411,1,cust_00001411,PREMIUM,0.9578,2829.34,WALLET
1412,2,cust_00001412,NEW,0.8083,1246.82,UPI
1413,3,cust_00001413,REGULAR,0.9311,4153.19,WALLET
1414,4,cust_00001414,REGULAR,0.8454,1905.24,NETBANKING
1415,0,cust_00001415,NEW,0.653,887.51,NETBANKING
1416,1,cust_00001416,CHURN_RISK,0.2058,424.89,CARD
1417,2,cust_00001417,NEW,0.8096,1212.91,CARD
1418,3,cust_00001418,REGULAR,0.7679,2931.63,WALLET
1419,4,cust_00001419,REGULAR,0.9394,2688.78,NETBANKING
1420,0,cust_00001420,REGULAR,0.819,3167.9,NETBANKING
1421,1,cust_00001421,REGULAR,0.9372,5596.34,CARD
1422,2,cust_00001422,REGULAR,0.8243,2744.04,CARD
1423,3,cust_00001423,PREMIUM,0.9001,7323.35,WALLET
1424,4,cust_00001424,PREMIUM,0.9948,7787.32,NETBANKING
1425,0,cust_00001425,NEW,0.6458,4886.09,CARD
1426,1,cust_00001426,REGULAR,0.851,3949.33,CARD
1427,2,cust_00001427,CHURN_RISK,0.2528,767.12,WALLET
1428,3,cust_00001428,REGULAR,0.7571,3567.81,UPI
1429,4,cust_00001429,PREMIUM,0.9425,7042.47,CARD
1430,0,cust_00001430,REGULAR,0.9908,1987.87,NETBANKING
1431,1,cust_00001431,REGULAR,0.814,2686.37,UPI
1432,2,cust_00001432,CHURN_RISK,0.4952,2957.96,NETBANKING
1433,3,cust_00001433,REGULAR,0.8388,1938.41,UPI
1434,4,cust_00001434,REGULAR,0.7005,1081.79,CARD
1435,0,cust_00001435,CHURN_RISK,0.2533,1397.11,UPI
1436,1,cust_00001436,CHURN_RISK,0.5238,3555.31,WALLET
1437,2,cust_00001437,REGULAR,0.6185,3647.7,NETBANKING
1438,3,cust_00001438,PREMIUM,0.8672,13934.1,UPI
1439,4,cust_00001439,REGULAR,0.7916,2204.82,NETBANKING
1440,0,cust_00001440,PREMIUM,0.8808,6084.59,WALLET
1441,1,cust_00001441,REGULAR,0.7879,4057.4,CARD
1442,2,cust_00001442,REGULAR,0.8831,1359.33,NETBANKING
1443,3,cust_00001443,CHURN_RISK,0.3185,603.55,WALLET
1444,4,cust_00001444,REGULAR,0.8108,2309.97,UPI
1445,0,cust_00001445,REGULAR,0.9619,1461.85,WALLET
1446,1,cust_00001446,REGULAR,0.7444,6346.31,WALLET
1447,2,cust_00001447,NEW,0.7599,873.71,WALLET
1448,3,cust_00001448,REGULAR,0.9107,1080.72,CARD
1449,4,cust_00001449,NEW,0.4,976.66,WALLET
1450,0,cust_00001450,CHURN_RISK,0.2,3122.61,CARD
1451,1,cust_00001451,REGULAR,0.8677,1800.21,WALLET
1452,2,cust_00001452,PREMIUM,0.88,4757.81,WALLET
1453,3,cust_00001453,REGULAR,0.8397,5355.13,NETBANKING
1454,4,cust_00001454,REGULAR,0.8919,3780.67,UPI
1455,0,cust_00001455,CHURN_RISK,0.5674,5308.49,NETBANKING
1456,1,cust_00001456,REGULAR,0.6709,1324.86,CARD
1457,2,cust_00001457,NEW,0.5348,2783.54,UPI
1458,3,cust_00001458,REGULAR,0.9591,1504.54,WALLET
1459,4,cust_00001459,REGULAR,0.8294,6830.51,NETBANKING
1460,0,cust_00001460,REGULAR,0.7215,3863.95,CARD
1461,1,cust_00001461,NEW,0.5769,1321.96,UPI
1462,2,cust_00001462,NEW,0.7236,2559.3,WALLET
1463,3,cust_00001463,REGULAR,0.6952,1801.03,UPI
1464,4,cust_00001464,REGULAR,0.8061,2905.19,WALLET
1465,0,cust_00001465,NEW,0.6345,3005.12,CARD
1466,1,cust_00001466,REGULAR,0.844,2881.11,CARD
1467,2,cust_00001467,CHURN_RISK,0.5175,5100.43,NETBANKING
1468,3,cust_00001468,REGULAR,0.8861,2507.41,CARD
1469,4,cust_00001469,PREMIUM,0.8546,6888.29,WALLET
1470,0,cust_00001470,REGULAR,0.8514,1661.72,NETBANKING
1471,1,cust_00001471,REGULAR,0.727,4701.54,NETBANKING
1472,2,cust_00001472,REGULAR,0.8049,1496.11,WALLET
1473,3,cust_00001473,REGULAR,0.718,1201.03,NETBANKING
1474,4,cust_00001474,CHURN_RISK,0.3755,2380.27,CARD
1475,0,cust_00001475,REGULAR,0.9377,1338.75,CARD
1476,1,cust_00001476,REGULAR,0.9552,5753.91,NETBANKING
1477,2,cust_00001477,REGULAR,0.8117,2826.44,CARD
1478,3,cust_00001478,PREMIUM,0.9318,13562.89,WALLET
1479,4,cust_00001479,REGULAR,0.931,3385.19,CARD
1480,0,cust_00001480,REGULAR,0.911,1750.98,NETBANKING
1481,1,cust_00001481,REGULAR,0.87,1588.01,NETBANKING
1482,2,cust_00001482,PREMIUM,0.8835,4516.39,UPI
1483,3,cust_00001483,CHURN_RISK,0.5537,1968.4,NETBANKING
1484,4,cust_00001484,REGULAR,0.738,2611.93,NETBANKING
1485,0,cust_00001485,NEW,0.7766,3365.88,UPI
1486,1,cust_00001486,REGULAR,0.8062,844.64,NETBANKING
1487,2,cust_00001487,PREMIUM,0.8967,5446.88,WALLET
1488,3,cust_00001488,NEW,0.5946,606.38,WALLET
1489,4,cust_00001489,REGULAR,0.8322,4375.94,UPI
1490,0,cust_00001490,NEW,0.7355,3421.43,CARD
1491,1,cust_00001491,REGULAR,0.7292,1402.47,NETBANKING
1492,2,cust_00001492,REGULAR,0.8373,4275.21,CARD
1493,3,cust_00001493,NEW,0.4228,581.61,UPI
1494,4,cust_00001494,REGULAR,0.778,2123.36,WALLET
1495,0,cust_00001495,REGULAR,0.9409,7067.48,NETBANKING
1496,1,cust_00001496,NEW,0.649,1500.89,WALLET
1497,2,cust_00001497,NEW,0.6632,1400.87,CARD
1498,3,cust_00001498,CHURN_RISK,0.2,2976.69,CARD
1499,4,cust_00001499,REGULAR,0.7034,2925.81,WALLET
1500,0,cust_00001500,REGULAR,0.9588,2474.41,WALLET
1501,1,cust_00001501,NEW,0.4024,828.75,NETBANKING
1502,2,cust_00001502,REGULAR,0.7744,2592.74,UPI
1503,3,cust_00001503,NEW,0.7172,5379.69,WALLET
1504,4,cust_00001504,REGULAR,0.7832,1849.66,CARD
1505,0,cust_00001505,REGULAR,0.6029,3755.41,CARD
1506,1,cust_00001506,NEW,0.6136,2264.75,UPI
1507,2,cust_00001507,PREMIUM,0.9761,13322.56,CARD
1508,3,cust_00001508,REGULAR,0.8531,2344.83,UPI
1509,4,cust_00001509,REGULAR,0.7239,3469.89,CARD
1510,0,cust_00001510,NEW,0.81,2331.01,WALLET
1511,1,cust_00001511,NEW,0.8429,987.72,CARD
1512,2,cust_00001512,REGULAR,0.9026,375.52,UPI
1513,3,cust_00001513,PREMIUM,0.785,8733.76,CARD
1514,4,cust_00001514,CHURN_RISK,0.2466,2104.05,WALLET
1515,0,cust_00001515,REGULAR,0.8378,1089.31,CARD
1516,1,cust_00001516,REGULAR,0.957,1153.67,UPI
1517,2,cust_00001517,REGULAR,0.8228,1376.15,NETBANKING
1518,3,cust_00001518,REGULAR,0.8054,3403.03,NETBANKING
1519,4,cust_00001519,NEW,0.5277,1709.75,WALLET
1520,0,cust_00001520,NEW,0.7299,2572.02,WALLET
1521,1,cust_00001521,NEW,0.5764,575.21,UPI
1522,2,cust_00001522,REGULAR,0.7858,1919.52,NETBANKING
1523,3,cust_00001523,REGULAR,0.8718,871.41,NETBANKING
1524,4,cust_00001524,REGULAR,0.9143,1398.26,CARD
1525,0,cust_00001525,PREMIUM,0.9007,6254.63,UPI
1526,1,cust_00001526,REGULAR,0.8171,1548.93,CARD
1527,2,cust_00001527,REGULAR,0.8679,8912.18,CARD
1528,3,cust_00001528,PREMIUM,0.96,6639.12,UPI
1529,4,cust_00001529,REGULAR,0.8252,3335.08,NETBANKING
1530,0,cust_00001530,NEW,0.6151,958.55,UPI
1531,1,cust_00001531,PREMIUM,0.9284,7210.79,WALLET
1532,2,cust_00001532,REGULAR,0.8043,1853.57,CARD
1533,3,cust_00001533,NEW,0.7531,607.89,WALLET
1534,4,cust_00001534,NEW,0.5602,7172.3,WALLET
1535,0,cust_00001535,NEW,0.8147,1455.31,UPI
1536,1,cust_00001536,REGULAR,0.7923,2652.93,CARD
1537,2,cust_00001537,NEW,0.4,2217.89,UPI
1538,3,cust_00001538,REGULAR,0.8814,2144.44,CARD
1539,4,cust_00001539,REGULAR,0.8744,6302.04,NETBANKING
1540,0,cust_00001540,REGULAR,0.5701,1406.78,WALLET
1541,1,cust_00001541,REGULAR,0.8514,1625.27,UPI
1542,2,cust_00001542,REGULAR,0.782,2453.63,UPI
1543,3,cust_00001543,REGULAR,0.8747,1533.83,CARD
1544,4,cust_00001544,NEW,0.7393,752.1,CARD
1545,0,cust_00001545,REGULAR,0.868,1950.48,NETBANKING
1546,1,cust_00001546,REGULAR,0.7903,2261.78,UPI
1547,2,cust_00001547,PREMIUM,0.8873,9296.21,WALLET
1548,3,cust_00001548,REGULAR,0.6918,1905.1,UPI
1549,4,cust_00001549,REGULAR,0.6773,3791.83,WALLET
1550,0,cust_00001550,REGULAR,0.9118,1798.1,NETBANKING
1551,1,cust_00001551,REGULAR,0.9583,2122.09,WALLET
1552,2,cust_00001552,NEW,0.5389,345.1,UPI
1553,3,cust_00001553,CHURN_RISK,0.4265,3567.92,CARD
1554,4,cust_00001554,REGULAR,0.8676,2544.25,UPI
1555,0,cust_00001555,REGULAR,0.8271,6321.11,CARD
1556,1,cust_00001556,NEW,0.734,825.06,UPI
1557,2,cust_00001557,CHURN_RISK,0.2,3371.15,WALLET
1558,3,cust_00001558,REGULAR,0.8137,2250.34,CARD
1559,4,cust_00001559,NEW,0.7767,4974.31,NETBANKING
1560,0,cust_00001560,CHURN_RISK,0.3658,722.32,CARD
1561,1,cust_00001561,NEW,0.6541,5570.35,UPI
1562,2,cust_00001562,REGULAR,0.8891,3651.52,CARD
1563,3,cust_00001563,PREMIUM,0.9478,5317.6,CARD
1564,4,cust_00001564,PREMIUM,0.9648,17628.72,CARD
1565,0,cust_00001565,REGULAR,0.823,4929.96,CARD
1566,1,cust_00001566,REGULAR,0.6199,1855.68,NETBANKING
1567,2,cust_00001567,REGULAR,0.7516,1404.04,WALLET
1568,3,cust_00001568,REGULAR,0.8993,2466.14,UPI
1569,4,cust_00001569,REGULAR,0.7478,2943.35,WALLET
1570,0,cust_00001570,NEW,0.7111,1559.51,WALLET
1571,1,cust_00001571,PREMIUM,0.983,8804.43,WALLET
1572,2,cust_00001572,REGULAR,0.8525,1019.76,UPI
1573,3,cust_00001573,NEW,0.7154,1656.54,UPI
1574,4,cust_00001574,NEW,0.807,2826.43,CARD
1575,0,cust_00001575,CHURN_RISK,0.4684,2173.18,UPI
1576,1,cust_00001576,NEW,0.791,1855.26,UPI
1577,2,cust_00001577,NEW,0.8479,3648.71,UPI
1578,3,cust_00001578,REGULAR,0.8247,1951.03,UPI
1579,4,cust_00001579,REGULAR,0.859,2790.41,CARD
1580,0,cust_00001580,REGULAR,0.8112,1679.34,UPI
1581,1,cust_00001581,REGULAR,0.7342,2269.45,NETBANKING
1582,2,cust_00001582,CHURN_RISK,0.5433,1080.8,WALLET
1583,3,cust_00001583,REGULAR,0.7245,1803.71,CARD
1584,4,cust_00001584,REGULAR,0.8013,2519.77,NETBANKING
1585,0,cust_00001585,REGULAR,0.8508,1544.95,CARD
1586,1,cust_00001586,REGULAR,0.8731,6627.39,CARD
1587,2,cust_00001587,REGULAR,0.5,1957.39,WALLET
1588,3,cust_00001588,PREMIUM,0.9528,4066.73,UPI
1589,4,cust_00001589,CHURN_RISK,0.455,3444.29,UPI
1590,0,cust_00001590,REGULAR,0.8249,1185.72,NETBANKING
1591,1,cust_00001591,NEW,0.5321,12572.4,WALLET
1592,2,cust_00001592,NEW,0.7793,1603.74,UPI
1593,3,cust_00001593,REGULAR,0.7086,2969.39,NETBANKING
1594,4,cust_00001594,REGULAR,0.7259,5725.83,NETBANKING
1595,0,cust_00001595,NEW,0.76,1087.91,CARD
1596,1,cust_00001596,REGULAR,0.86,3162.24,WALLET
1597,2,cust_00001597,CHURN_RISK,0.2,1387.75,UPI
1598,3,cust_00001598,PREMIUM,0.9419,6561.53,WALLET
1599,4,cust_00001599,NEW,0.7775,1660.08,NETBANKING
1600,0,cust_00001600,NEW,0.6295,2092.17,CARD
1601,1,cust_00001601,REGULAR,0.9414,6998.17,CARD
1602,2,cust_00001602,REGULAR,0.8018,1127.34,UPI
1603,3,cust_00001603,CHURN_RISK,0.2,1598.68,WALLET
1604,4,cust_00001604,REGULAR,0.7176,2035.49,UPI
1605,0,cust_00001605,REGULAR,0.8488,817.93,WALLET
1606,1,cust_00001606,REGULAR,0.7939,3346.14,WALLET
1607,2,cust_00001607,REGULAR,0.7204,2535.03,NETBANKING
1608,3,cust_00001608,NEW,0.5813,1687.95,CARD
1609,4,cust_00001609,NEW,0.7404,3154.44,WALLET
1610,0,cust_00001610,REGULAR,0.7142,3186.6,UPI
1611,1,cust_00001611,NEW,0.8821,2322.01,NETBANKING
1612,2,cust_00001612,REGULAR,0.8903,5803.52,WALLET
1613,3,cust_00001613,PREMIUM,0.9297,7130.09,CARD
1614,4,cust_00001614,REGULAR,0.8245,4514.3,NETBANKING
1615,0,cust_00001615,CHURN_RISK,0.6486,703.81,CARD
1616,1,cust_00001616,PREMIUM,0.8961,5451.72,WALLET
1617,2,cust_00001617,REGULAR,0.6434,3096.7,UPI
1618,3,cust_00001618,REGULAR,0.7897,1258.99,WALLET
1619,4,cust_00001619,NEW,0.6923,1515.35,WALLET
1620,0,cust_00001620,PREMIUM,0.9819,26570.56,CARD
1621,1,cust_00001621,REGULAR,0.6827,2755.36,WALLET
1622,2,cust_00001622,NEW,0.6389,2223.84,NETBANKING
1623,3,cust_00001623,REGULAR,0.7192,910.7,NETBANKING
1624,4,cust_00001624,REGULAR,0.8378,2398.42,UPI
1625,0,cust_00001625,REGULAR,0.6955,1419.2,CARD
1626,1,cust_00001626,REGULAR,0.8594,1379.4,UPI
1627,2,cust_00001627,REGULAR,0.8022,1796.83,CARD
1628,3,cust_00001628,NEW,0.4164,1433.49,UPI
1629,4,cust_00001629,REGULAR,0.8593,1806.87,CARD
1630,0,cust_00001630,NEW,0.7805,1040.94,NETBANKING
1631,1,cust_00001631,CHURN_RISK,0.2,4441.05,CARD
1632,2,cust_00001632,REGULAR,0.7951,1386.47,CARD
1633,3,cust_00001633,REGULAR,0.7782,2656.76,CARD
1634,4,cust_00001634,CHURN_RISK,0.2964,2386.52,WALLET
1635,0,cust_00001635,REGULAR,0.7719,4661.32,CARD
1636,1,cust_00001636,NEW,0.6383,419.63,CARD
1637,2,cust_00001637,NEW,0.5705,1713.82,WALLET
1638,3,cust_00001638,PREMIUM,0.8285,5330.68,CARD
1639,4,cust_00001639,REGULAR,0.7667,6109.57,UPI
1640,0,cust_00001640,REGULAR,0.8954,1793.04,UPI
1641,1,cust_00001641,REGULAR,0.8137,4865.0,WALLET
1642,2,cust_00001642,REGULAR,0.8699,3930.16,NETBANKING
1643,3,cust_00001643,REGULAR,0.9074,1148.75,NETBANKING
1644,4,cust_00001644,NEW,0.9057,5736.53,WALLET
1645,0,cust_00001645,CHURN_RISK,0.384,1562.83,WALLET
1646,1,cust_00001646,NEW,0.8497,3013.08,UPI
1647,2,cust_00001647,REGULAR,0.9447,2959.26,UPI
1648,3,cust_00001648,REGULAR,0.8643,1848.98,WALLET
1649,4,cust_00001649,REGULAR,0.8848,2116.69,UPI
1650,0,cust_00001650,PREMIUM,0.7138,4717.99,UPI
1651,1,cust_00001651,CHURN_RISK,0.3942,930.14,CARD
1652,2,cust_00001652,REGULAR,0.7812,2706.73,CARD
1653,3,cust_00001653,REGULAR,0.6802,2275.25,NETBANKING
1654,4,cust_00001654,NEW,0.6195,754.28,UPI
1655,0,cust_00001655,REGULAR,0.6518,1707.37,WALLET
1656,1,cust_00001656,PREMIUM,0.9514,7711.39,UPI
1657,2,cust_00001657,REGULAR,0.7612,5277.11,WALLET
1658,3,cust_00001658,REGULAR,0.868,4673.69,NETBANKING
1659,4,cust_00001659,NEW,0.8063,1747.69,WALLET
1660,0,cust_00001660,REGULAR,0.9203,2587.46,NETBANKING
1661,1,cust_00001661,CHURN_RISK,0.2,3313.27,UPI
1662,2,cust_00001662,NEW,0.7272,2242.2,WALLET
1663,3,cust_00001663,NEW,0.4448,1075.7,UPI
1664,4,cust_00001664,REGULAR,0.6565,1910.88,NETBANKING
1665,0,cust_00001665,PREMIUM,0.8344,7184.13,NETBANKING
1666,1,cust_00001666,NEW,0.6254,1553.38,WALLET
1667,2,cust_00001667,REGULAR,0.8064,11297.2,WALLET
1668,3,cust_00001668,REGULAR,0.8579,2434.28,WALLET
1669,4,cust_00001669,NEW,0.8027,2333.4,CARD
1670,0,cust_00001670,PREMIUM,0.8206,14725.65,NETBANKING
1671,1,cust_00001671,NEW,0.8277,619.65,WALLET
1672,2,cust_00001672,CHURN_RISK,0.2381,1791.41,UPI
1673,3,cust_00001673,NEW,0.6556,941.1,WALLET
1674,4,cust_00001674,REGULAR,0.9283,7432.64,WALLET
1675,0,cust_00001675,NEW,0.5759,1647.19,CARD
1676,1,cust_00001676,REGULAR,0.8253,2309.95,NETBANKING
1677,2,cust_00001677,NEW,0.4275,1085.17,WALLET
1678,3,cust_00001678,NEW,0.6593,488.4,CARD
1679,4,cust_00001679,NEW,0.5964,369.34,NETBANKING
1680,0,cust_00001680,REGULAR,0.627,434.9,WALLET
1681,1,cust_00001681,PREMIUM,0.9002,3984.4,WALLET
1682,2,cust_00001682,REGULAR,0.7941,1548.49,CARD
1683,3,cust_00001683,REGULAR,0.807,2337.14,WALLET
1684,4,cust_00001684,REGULAR,0.8248,8426.33,WALLET
1685,0,cust_00001685,REGULAR,0.7297,4648.88,NETBANKING
1686,1,cust_00001686,REGULAR,0.6137,2248.48,NETBANKING
1687,2,cust_00001687,NEW,0.6556,2580.18,CARD
1688,3,cust_00001688,CHURN_RISK,0.3811,1275.39,UPI
1689,4,cust_00001689,REGULAR,0.5822,5819.92,NETBANKING
1690,0,cust_00001690,NEW,0.8216,2139.16,WALLET
1691,1,cust_00001691,NEW,0.7045,4165.27,UPI
1692,2,cust_00001692,REGULAR,0.9447,1639.89,UPI
1693,3,cust_00001693,REGULAR,0.8442,9853.16,UPI
1694,4,cust_00001694,NEW,0.7815,350.13,UPI
1695,0,cust_00001695,CHURN_RISK,0.4705,1000.66,CARD
1696,1,cust_00001696,NEW,0.4196,3863.21,CARD
1697,2,cust_00001697,CHURN_RISK,0.3768,3963.51,CARD
1698,3,cust_00001698,CHURN_RISK,0.3284,4638.52,WALLET
1699,4,cust_00001699,REGULAR,0.8164,2908.15,UPI
1700,0,cust_00001700,REGULAR,0.8496,2651.98,CARD
1701,1,cust_00001701,REGULAR,0.7357,3180.03,NETBANKING
1702,2,cust_00001702,CHURN_RISK,0.2866,1303.31,NETBANKING
1703,3,cust_00001703,PREMIUM,0.9729,11120.76,NETBANKING
1704,4,cust_00001704,REGULAR,0.7035,1728.26,NETBANKING
1705,0,cust_00001705,NEW,0.5377,1391.82,UPI
1706,1,cust_00001706,REGULAR,0.8131,1850.19,UPI
1707,2,cust_00001707,NEW,0.5432,730.96,NETBANKING
1708,3,cust_00001708,REGULAR,0.7759,3889.44,UPI
1709,4,cust_00001709,CHURN_RISK,0.574,1786.86,UPI
1710,0,cust_00001710,NEW,0.5903,1551.94,CARD
1711,1,cust_00001711,REGULAR,0.7292,1934.14,CARD
1712,2,cust_00001712,NEW,0.8392,3904.12,CARD
1713,3,cust_00001713,REGULAR,0.8055,1038.61,UPI
1714,4,cust_00001714,REGULAR,0.6705,2983.24,NETBANKING
1715,0,cust_00001715,NEW,0.9222,1248.34,WALLET
1716,1,cust_00001716,NEW,0.6455,1096.54,CARD
1717,2,cust_00001717,PREMIUM,0.9614,13009.39,UPI
1718,3,cust_00001718,REGULAR,0.7252,5012.12,NETBANKING
1719,4,cust_00001719,NEW,0.5895,1347.47,UPI
1720,0,cust_00001720,REGULAR,0.8001,3087.46,WALLET
1721,1,cust_00001721,REGULAR,0.7636,4534.34,UPI
1722,2,cust_00001722,PREMIUM,0.8989,18467.65,NETBANKING
1723,3,cust_00001723,REGULAR,0.7675,1040.21,UPI
1724,4,cust_00001724,NEW,0.8535,6050.76,UPI
1725,0,cust_00001725,PREMIUM,0.9291,8402.33,WALLET
1726,1,cust_00001726,REGULAR,0.6813,1467.42,WALLET
1727,2,cust_00001727,CHURN_RISK,0.3534,1116.09,NETBANKING
1728,3,cust_00001728,PREMIUM,0.905,10800.6,WALLET
1729,4,cust_00001729,NEW,0.6773,439.39,NETBANKING
1730,0,cust_00001730,REGULAR,0.658,1907.14,CARD
1731,1,cust_00001731,NEW,0.6684,713.25,CARD
1732,2,cust_00001732,NEW,0.4441,1104.82,NETBANKING
1733,3,cust_00001733,NEW,0.7668,828.51,UPI
