payment_id,merchant_id,customer_id,external_payment_id,amount,currency,payment_method,status,failure_reason,attempt_number,created_at,hour,day_of_week,recent_method_failure_rate,merchant_success_rate,customer_success_rate,segment
34874,0,995,pay_000034874,1444.45,INR,NETBANKING,CAPTURED,,1,2026-07-02 20:49:00,20,3,0.16,0.93,0.5204,CHURN_RISK
34875,4,789,pay_000034875,3597.43,INR,UPI,CAPTURED,,1,2026-07-02 20:49:00,20,3,0.08,0.91,0.8096,REGULAR
34876,0,1375,pay_000034876,1226.54,INR,UPI,CAPTURED,,1,2026-07-02 20:57:00,20,3,0.08,0.93,0.8439,REGULAR
34877,3,2493,pay_000034877,4277.59,INR,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-07-02 21:00:00,21,3,0.12,0.95,0.7294,REGULAR
34878,0,2435,pay_000034878,2173.03,INR,WALLET,CAPTURED,,1,2026-07-02 21:03:00,21,3,0.2,0.93,0.8381,REGULAR
34879,1,596,pay_000034879,2435.63,INR,NETBANKING,CAPTURED,,1,2026-07-02 21:03:00,21,3,0.16,0.9,0.7839,REGULAR
34880,0,2105,pay_000034880,3912.28,INR,UPI,CAPTURED,,1,2026-07-02 21:09:00,21,3,0.08,0.93,0.8868,REGULAR
34881,3,1853,pay_000034881,9626.39,INR,UPI,CAPTURED,,1,2026-07-02 21:11:00,21,3,0.08,0.95,0.7485,REGULAR
34882,3,2273,pay_000034882,690.69,INR,WALLET,CAPTURED,,1,2026-07-02 21:24:00,21,3,0.2,0.95,0.694,REGULAR
34883,2,2302,pay_000034883,4516.64,INR,UPI,CAPTURED,,1,2026-07-02 21:31:00,21,3,0.08,0.88,0.8865,REGULAR
34884,2,252,pay_000034884,1082.42,INR,CARD,CAPTURED,,1,2026-07-02 21:44:00,21,3,0.12,0.88,0.4,NEW
34885,1,1956,pay_000034885,826.28,INR,CARD,CAPTURED,,1,2026-07-02 21:44:00,21,3,0.12,0.9,0.8758,REGULAR
34886,2,1897,pay_000034886,1853.68,INR,CARD,CAPTURED,,1,2026-07-02 21:45:00,21,3,0.12,0.88,0.6448,REGULAR
34887,0,2435,pay_000034887,4949.74,INR,WALLET,CAPTURED,,1,2026-07-02 21:48:00,21,3,0.2,0.93,0.8381,REGULAR
34888,4,1884,pay_000034888,1352.56,INR,UPI,CAPTURED,,1,2026-07-02 21:49:00,21,3,0.08,0.91,0.8071,REGULAR
34889,3,418,pay_000034889,4872.0,INR,NETBANKING,CAPTURED,,1,2026-07-02 21:52:00,21,3,0.16,0.95,0.9628,PREMIUM
34890,2,837,pay_000034890,8172.83,INR,WALLET,CAPTURED,,1,2026-07-02 21:52:00,21,3,0.2,0.88,0.9781,PREMIUM
34891,3,1708,pay_000034891,7989.01,INR,UPI,CAPTURED,,1,2026-07-02 21:53:00,21,3,0.08,0.95,0.7759,REGULAR
34892,1,806,pay_000034892,5675.02,INR,CARD,CAPTURED,,1,2026-07-02 21:57:00,21,3,0.12,0.9,0.2306,CHURN_RISK
34893,0,1305,pay_000034893,8170.23,INR,NETBANKING,CAPTURED,,1,2026-07-02 21:59:00,21,3,0.16,0.93,0.9111,PREMIUM
34894,1,1506,pay_000034894,1964.57,INR,UPI,CAPTURED,,1,2026-07-02 22:02:00,22,3,0.08,0.9,0.6136,NEW
34895,4,2174,pay_000034895,4393.01,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:08:00,22,3,0.16,0.91,0.6764,NEW
34896,3,353,pay_000034896,1087.34,INR,WALLET,CAPTURED,,1,2026-07-02 22:10:00,22,3,0.2,0.95,0.7744,NEW
34897,2,1857,pay_000034897,1641.64,INR,CARD,CAPTURED,,1,2026-07-02 22:10:00,22,3,0.12,0.88,0.6384,REGULAR
34898,1,2306,pay_000034898,2640.05,INR,WALLET,CAPTURED,,1,2026-07-02 22:12:00,22,3,0.2,0.9,0.5773,NEW
34899,2,1947,pay_000034899,2678.33,INR,WALLET,CAPTURED,,1,2026-07-02 22:15:00,22,3,0.2,0.88,0.3926,CHURN_RISK
34900,3,3,pay_000034900,605.26,INR,CARD,CAPTURED,,1,2026-07-02 22:16:00,22,3,0.12,0.95,0.4558,NEW
34901,0,965,pay_000034901,2452.62,INR,WALLET,CAPTURED,,1,2026-07-02 22:16:00,22,3,0.2,0.93,0.8635,REGULAR
34902,3,1333,pay_000034902,631.84,INR,UPI,CAPTURED,,1,2026-07-02 22:17:00,22,3,0.08,0.95,0.9279,REGULAR
34903,2,1692,pay_000034903,1445.32,INR,UPI,CAPTURED,,1,2026-07-02 22:19:00,22,3,0.08,0.88,0.9447,REGULAR
34904,2,1997,pay_000034904,1971.9,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:24:00,22,3,0.16,0.88,0.9004,NEW
34905,3,2203,pay_000034905,825.95,INR,UPI,CAPTURED,,1,2026-07-02 22:25:00,22,3,0.08,0.95,0.4,NEW
34906,1,2041,pay_000034906,1244.78,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:27:00,22,3,0.16,0.9,0.7178,CHURN_RISK
34907,2,492,pay_000034907,2957.97,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:32:00,22,3,0.16,0.88,0.8044,REGULAR
34908,0,1660,pay_000034908,1495.27,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:33:00,22,3,0.16,0.93,0.9203,REGULAR
34909,3,78,pay_000034909,1545.1,INR,UPI,CAPTURED,,1,2026-07-02 22:34:00,22,3,0.08,0.95,0.937,REGULAR
34910,2,332,pay_000034910,2151.56,INR,UPI,CAPTURED,,1,2026-07-02 22:34:00,22,3,0.08,0.88,0.6447,REGULAR
34911,3,778,pay_000034911,407.08,INR,UPI,CAPTURED,,1,2026-07-02 22:38:00,22,3,0.08,0.95,0.4352,CHURN_RISK
34912,2,1582,pay_000034912,1408.51,INR,CARD,CAPTURED,,1,2026-07-02 22:39:00,22,3,0.12,0.88,0.5433,CHURN_RISK
34913,2,2157,pay_000034913,5041.61,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:40:00,22,3,0.16,0.88,0.8109,REGULAR
34914,0,1845,pay_000034914,4040.7,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:40:00,22,3,0.16,0.93,0.8247,REGULAR
34915,2,1162,pay_000034915,1612.14,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-07-02 22:41:00,22,3,0.2,0.88,0.4613,NEW
34916,3,223,pay_000034916,3935.87,INR,WALLET,CAPTURED,,1,2026-07-02 22:43:00,22,3,0.2,0.95,0.98,PREMIUM
34917,2,642,pay_000034917,1153.16,INR,UPI,CAPTURED,,1,2026-07-02 22:43:00,22,3,0.08,0.88,0.7791,NEW
34918,3,1628,pay_000034918,1119.23,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-07-02 22:44:00,22,3,0.08,0.95,0.4164,NEW
34919,1,2276,pay_000034919,1395.35,INR,CARD,CAPTURED,,1,2026-07-02 22:44:00,22,3,0.12,0.9,0.8184,REGULAR
34920,2,297,pay_000034920,1714.11,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-07-02 22:44:00,22,3,0.16,0.88,0.4549,NEW
34921,0,105,pay_000034921,5456.69,INR,UPI,CAPTURED,,1,2026-07-02 22:46:00,22,3,0.08,0.93,0.9073,PREMIUM
34922,1,1296,pay_000034922,4310.93,INR,NETBANKING,CAPTURED,,1,2026-07-02 22:53:00,22,3,0.16,0.9,0.8628,REGULAR
34923,1,2016,pay_000034923,1090.22,INR,UPI,FAILED,PAYMENT_METHOD_ISSUE,1,2026-07-02 22:54:00,22,3,0.08,0.9,0.885,REGULAR
34924,0,545,pay_000034924,612.09,INR,WALLET,CAPTURED,,1,2026-07-02 22:55:00,22,3,0.2,0.93,0.8801,NEW
34925,2,1997,pay_000034925,5525.89,INR,UPI,CAPTURED,,1,2026-07-02 22:55:00,22,3,0.08,0.88,0.9004,NEW
34926,2,2487,pay_000034926,1049.27,INR,WALLET,CAPTURED,,1,2026-07-02 22:57:00,22,3,0.2,0.88,0.3652,CHURN_RISK
34927,2,1297,pay_000034927,2602.74,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-07-02 22:59:00,22,3,0.12,0.88,0.7771,REGULAR
34928,0,1750,pay_000034928,2346.75,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-02 23:00:00,23,3,0.2,0.93,0.6121,NEW
34929,4,659,pay_000034929,4602.55,INR,UPI,CAPTURED,,1,2026-07-02 23:00:00,23,3,0.08,0.91,0.8436,REGULAR
34930,3,1753,pay_000034930,12931.79,INR,UPI,CAPTURED,,1,2026-07-02 23:03:00,23,3,0.08,0.95,0.9906,PREMIUM
34931,1,1086,pay_000034931,3016.67,INR,NETBANKING,CAPTURED,,1,2026-07-02 23:10:00,23,3,0.16,0.9,0.7862,REGULAR
34932,1,2001,pay_000034932,8684.84,INR,WALLET,CAPTURED,,1,2026-07-02 23:12:00,23,3,0.2,0.9,0.8698,PREMIUM
34933,0,885,pay_000034933,572.18,INR,CARD,CAPTURED,,1,2026-07-02 23:15:00,23,3,0.12,0.93,0.788,REGULAR
34934,2,1432,pay_000034934,2906.58,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-07-02 23:16:00,23,3,0.16,0.88,0.4952,CHURN_RISK
34935,4,354,pay_000034935,1809.45,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-02 23:17:00,23,3,0.16,0.91,0.5535,NEW
34936,1,1651,pay_000034936,571.4,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-07-02 23:17:00,23,3,0.12,0.9,0.3942,CHURN_RISK
34937,2,1487,pay_000034937,6259.22,INR,UPI,CAPTURED,,1,2026-07-02 23:17:00,23,3,0.08,0.88,0.8967,PREMIUM
34938,0,910,pay_000034938,1418.77,INR,NETBANKING,CAPTURED,,1,2026-07-02 23:18:00,23,3,0.16,0.93,0.4706,CHURN_RISK
34939,4,489,pay_000034939,4470.75,INR,NETBANKING,CAPTURED,,1,2026-07-02 23:30:00,23,3,0.16,0.91,0.5542,NEW
34940,4,2379,pay_000034940,2760.43,INR,WALLET,CAPTURED,,1,2026-07-02 23:33:00,23,3,0.2,0.91,0.677,REGULAR
34941,0,2490,pay_000034941,1589.81,INR,CARD,CAPTURED,,1,2026-07-02 23:39:00,23,3,0.12,0.93,0.2969,CHURN_RISK
34942,3,1248,pay_000034942,5109.17,INR,CARD,CAPTURED,,1,2026-07-02 23:39:00,23,3,0.12,0.95,0.9152,PREMIUM
34943,1,1436,pay_000034943,3805.27,INR,WALLET,CAPTURED,,1,2026-07-02 23:39:00,23,3,0.2,0.9,0.5238,CHURN_RISK
34944,0,1590,pay_000034944,3521.24,INR,NETBANKING,CAPTURED,,1,2026-07-02 23:40:00,23,3,0.16,0.93,0.8249,REGULAR
34945,2,292,pay_000034945,1267.57,INR,UPI,CAPTURED,,1,2026-07-02 23:45:00,23,3,0.08,0.88,0.4106,CHURN_RISK
34946,2,622,pay_000034946,5593.89,INR,CARD,CAPTURED,,1,2026-07-02 23:48:00,23,3,0.12,0.88,0.8693,REGULAR
34947,1,1536,pay_000034947,4807.49,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-07-02 23:51:00,23,3,0.12,0.9,0.7923,REGULAR
34948,0,1550,pay_000034948,1575.44,INR,NETBANKING,CAPTURED,,1,2026-07-02 23:55:00,23,3,0.16,0.93,0.9118,REGULAR
34949,0,950,pay_000034949,238.64,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-02 23:57:00,23,3,0.16,0.93,0.6979,REGULAR
34950,4,1259,pay_000034950,1254.35,INR,UPI,CAPTURED,,1,2026-07-02 23:58:00,23,3,0.08,0.91,0.7361,REGULAR
34951,4,464,pay_000034951,3981.59,INR,CARD,CAPTURED,,1,2026-07-02 23:58:00,23,3,0.12,0.91,0.4164,CHURN_RISK
34952,3,1823,pay_000034952,2041.01,INR,WALLET,CAPTURED,,1,2026-07-02 23:59:00,23,3,0.2,0.95,0.7809,REGULAR
34953,2,742,pay_000034953,2887.86,INR,CARD,CAPTURED,,1,2026-07-03 00:05:00,0,4,0.12,0.88,0.6143,REGULAR
34954,2,2477,pay_000034954,1613.19,INR,WALLET,CAPTURED,,1,2026-07-03 00:10:00,0,4,0.2,0.88,0.7168,REGULAR
34955,4,639,pay_000034955,3845.14,INR,NETBANKING,CAPTURED,,1,2026-07-03 00:11:00,0,4,0.16,0.91,0.8999,PREMIUM
34956,1,106,pay_000034956,3351.7,INR,WALLET,CAPTURED,,1,2026-07-03 00:11:00,0,4,0.2,0.9,0.3712,CHURN_RISK
34957,1,1456,pay_000034957,683.29,INR,CARD,CAPTURED,,1,2026-07-03 00:12:00,0,4,0.12,0.9,0.6709,REGULAR
34958,1,386,pay_000034958,1987.53,INR,UPI,CAPTURED,,1,2026-07-03 00:15:00,0,4,0.08,0.9,0.6414,NEW
34959,4,689,pay_000034959,3494.55,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-07-03 00:16:00,0,4,0.2,0.91,0.6754,REGULAR
34960,0,1310,pay_000034960,7974.7,INR,UPI,CAPTURED,,1,2026-07-03 00:18:00,0,4,0.08,0.93,0.908,PREMIUM
34961,4,119,pay_000034961,4932.59,INR,UPI,CAPTURED,,1,2026-07-03 00:24:00,0,4,0.08,0.91,0.8427,PREMIUM
34962,2,567,pay_000034962,2862.85,INR,WALLET,FAILED,NETWORK_FAILURE,1,2026-07-03 00:27:00,0,4,0.2,0.88,0.9199,REGULAR
34963,4,2044,pay_000034963,846.78,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 00:32:00,0,4,0.16,0.91,0.7202,REGULAR
34964,4,659,pay_000034964,8961.45,INR,UPI,CAPTURED,,1,2026-07-03 00:33:00,0,4,0.08,0.91,0.8436,REGULAR
34965,3,713,pay_000034965,1949.12,INR,NETBANKING,CAPTURED,,1,2026-07-03 00:34:00,0,4,0.16,0.95,0.8861,REGULAR
34966,3,1098,pay_000034966,1911.96,INR,UPI,CAPTURED,,1,2026-07-03 00:35:00,0,4,0.08,0.95,0.9228,REGULAR
34967,1,761,pay_000034967,4364.78,INR,UPI,CAPTURED,,1,2026-07-03 00:41:00,0,4,0.08,0.9,0.4952,CHURN_RISK
34968,1,2371,pay_000034968,1517.37,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-07-03 00:46:00,0,4,0.12,0.9,0.7613,REGULAR
34969,3,1083,pay_000034969,703.72,INR,CARD,FAILED,AUTHENTICATION_FAILURE,1,2026-07-03 00:48:00,0,4,0.12,0.95,0.7503,NEW
34970,3,548,pay_000034970,5818.39,INR,WALLET,CAPTURED,,1,2026-07-03 00:48:00,0,4,0.2,0.95,0.7828,REGULAR
34971,3,1983,pay_000034971,7987.92,INR,CARD,FAILED,REPEATED_FAILURE,3,2026-07-03 00:50:00,0,4,0.12,0.95,0.7357,REGULAR
34972,2,52,pay_000034972,447.03,INR,WALLET,CAPTURED,,1,2026-07-03 00:51:00,0,4,0.2,0.88,0.7888,NEW
34973,2,1537,pay_000034973,1702.49,INR,CARD,CAPTURED,,1,2026-07-03 00:53:00,0,4,0.12,0.88,0.4,NEW
34974,1,1206,pay_000034974,11086.07,INR,UPI,FAILED,NETWORK_FAILURE,1,2026-07-03 00:53:00,0,4,0.08,0.9,0.8082,REGULAR
34975,4,219,pay_000034975,1768.94,INR,UPI,CAPTURED,,1,2026-07-03 00:53:00,0,4,0.08,0.91,0.6897,NEW
34976,3,608,pay_000034976,1329.43,INR,NETBANKING,CAPTURED,,1,2026-07-03 00:54:00,0,4,0.16,0.95,0.6015,NEW
34977,4,1149,pay_000034977,5628.02,INR,WALLET,CAPTURED,,1,2026-07-03 00:54:00,0,4,0.2,0.91,0.9295,PREMIUM
34978,0,70,pay_000034978,1784.59,INR,NETBANKING,CAPTURED,,1,2026-07-03 01:02:00,1,4,0.16,0.93,0.8295,REGULAR
34979,1,1891,pay_000034979,3256.61,INR,WALLET,CAPTURED,,1,2026-07-03 01:04:00,1,4,0.2,0.9,0.7436,REGULAR
34980,4,2019,pay_000034980,12220.98,INR,UPI,CAPTURED,,1,2026-07-03 01:10:00,1,4,0.08,0.91,0.8959,PREMIUM
34981,1,101,pay_000034981,3317.51,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 01:10:00,1,4,0.2,0.9,0.5917,NEW
34982,4,959,pay_000034982,7846.44,INR,CARD,CAPTURED,,1,2026-07-03 01:11:00,1,4,0.12,0.91,0.8673,PREMIUM
34983,1,101,pay_000034983,3685.8,INR,WALLET,CAPTURED,,1,2026-07-03 01:12:00,1,4,0.2,0.9,0.5917,NEW
34984,4,409,pay_000034984,7908.89,INR,WALLET,CAPTURED,,1,2026-07-03 01:14:00,1,4,0.2,0.91,0.9466,PREMIUM
34985,4,1754,pay_000034985,1105.57,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 01:15:00,1,4,0.16,0.91,0.5517,CHURN_RISK
34986,4,799,pay_000034986,1059.8,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 01:17:00,1,4,0.2,0.91,0.6523,NEW
34987,3,1253,pay_000034987,973.35,INR,CARD,CAPTURED,,1,2026-07-03 01:17:00,1,4,0.12,0.95,0.6387,NEW
34988,0,665,pay_000034988,1086.59,INR,UPI,FAILED,NETWORK_FAILURE,1,2026-07-03 01:18:00,1,4,0.08,0.93,0.7338,REGULAR
34989,4,409,pay_000034989,2285.89,INR,WALLET,CAPTURED,,1,2026-07-03 01:19:00,1,4,0.2,0.91,0.9466,PREMIUM
34990,0,2125,pay_000034990,2044.29,INR,CARD,CAPTURED,,1,2026-07-03 01:20:00,1,4,0.12,0.93,0.9537,PREMIUM
34991,0,1675,pay_000034991,4342.28,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-07-03 01:22:00,1,4,0.12,0.93,0.5759,NEW
34992,1,2161,pay_000034992,477.32,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 01:23:00,1,4,0.16,0.9,0.524,NEW
34993,4,204,pay_000034993,1808.88,INR,CARD,CAPTURED,,1,2026-07-03 01:24:00,1,4,0.12,0.91,0.4649,NEW
34994,2,527,pay_000034994,1923.59,INR,NETBANKING,CAPTURED,,1,2026-07-03 01:25:00,1,4,0.16,0.88,0.6739,NEW
34995,1,1111,pay_000034995,1410.41,INR,NETBANKING,CAPTURED,,1,2026-07-03 01:26:00,1,4,0.16,0.9,0.3173,CHURN_RISK
34996,3,2493,pay_000034996,3953.52,INR,UPI,CAPTURED,,1,2026-07-03 01:27:00,1,4,0.08,0.95,0.7294,REGULAR
34997,4,2049,pay_000034997,716.67,INR,WALLET,CAPTURED,,1,2026-07-03 01:29:00,1,4,0.2,0.91,0.8518,REGULAR
34998,1,1291,pay_000034998,1976.63,INR,WALLET,CAPTURED,,1,2026-07-03 01:29:00,1,4,0.2,0.9,0.7905,REGULAR
34999,2,442,pay_000034999,2503.73,INR,CARD,CAPTURED,,1,2026-07-03 01:32:00,1,4,0.12,0.88,0.7143,NEW
35000,4,2394,pay_000035000,1411.75,INR,UPI,CAPTURED,,1,2026-07-03 01:36:00,1,4,0.08,0.91,0.6749,REGULAR
35001,4,1474,pay_000035001,3023.76,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-07-03 01:41:00,1,4,0.12,0.91,0.3755,CHURN_RISK
35002,1,1951,pay_000035002,1040.43,INR,UPI,FAILED,AUTHENTICATION_FAILURE,1,2026-07-03 01:46:00,1,4,0.08,0.9,0.2441,CHURN_RISK
35003,1,926,pay_000035003,2399.46,INR,CARD,CAPTURED,,1,2026-07-03 01:50:00,1,4,0.12,0.9,0.6635,NEW
35004,0,1900,pay_000035004,4937.65,INR,UPI,FAILED,REPEATED_FAILURE,2,2026-07-03 01:50:00,1,4,0.08,0.93,0.732,REGULAR
35005,3,2233,pay_000035005,14201.19,INR,WALLET,CAPTURED,,1,2026-07-03 01:50:00,1,4,0.2,0.95,0.934,PREMIUM
35006,3,1058,pay_000035006,1242.73,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-07-03 01:54:00,1,4,0.16,0.95,0.8437,REGULAR
35007,1,1616,pay_000035007,4767.75,INR,UPI,CAPTURED,,1,2026-07-03 01:54:00,1,4,0.08,0.9,0.8961,PREMIUM
35008,0,1950,pay_000035008,272.94,INR,WALLET,CAPTURED,,1,2026-07-03 01:57:00,1,4,0.2,0.93,0.2,CHURN_RISK
35009,2,897,pay_000035009,4705.48,INR,WALLET,CAPTURED,,1,2026-07-03 01:57:00,1,4,0.2,0.88,0.659,REGULAR
35010,4,1634,pay_000035010,3067.57,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 01:59:00,1,4,0.2,0.91,0.2964,CHURN_RISK
35011,3,1223,pay_000035011,3832.38,INR,WALLET,CAPTURED,,1,2026-07-03 02:00:00,2,4,0.2,0.95,0.9463,REGULAR
35012,2,1407,pay_000035012,2587.24,INR,UPI,CAPTURED,,1,2026-07-03 02:04:00,2,4,0.08,0.88,0.6702,NEW
35013,0,1315,pay_000035013,516.49,INR,CARD,CAPTURED,,1,2026-07-03 02:04:00,2,4,0.12,0.93,0.5358,NEW
35014,1,561,pay_000035014,6096.53,INR,UPI,FAILED,INSUFFICIENT_FUNDS,1,2026-07-03 02:05:00,2,4,0.08,0.9,0.7873,REGULAR
35015,1,2461,pay_000035015,2201.08,INR,WALLET,CAPTURED,,1,2026-07-03 02:06:00,2,4,0.2,0.9,0.7464,REGULAR
35016,3,788,pay_000035016,1078.75,INR,CARD,CAPTURED,,1,2026-07-03 02:07:00,2,4,0.12,0.95,0.796,REGULAR
35017,3,1863,pay_000035017,1278.79,INR,CARD,FAILED,CUSTOMER_ABANDONMENT,1,2026-07-03 02:13:00,2,4,0.12,0.95,0.6669,CHURN_RISK
35018,0,1945,pay_000035018,18493.65,INR,UPI,CAPTURED,,1,2026-07-03 02:13:00,2,4,0.08,0.93,0.8179,PREMIUM
35019,4,1784,pay_000035019,287.99,INR,WALLET,CAPTURED,,1,2026-07-03 02:17:00,2,4,0.2,0.91,0.7538,NEW
35020,4,519,pay_000035020,2369.52,INR,CARD,CAPTURED,,1,2026-07-03 02:17:00,2,4,0.12,0.91,0.9007,REGULAR
35021,4,2459,pay_000035021,12326.44,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-07-03 02:19:00,2,4,0.16,0.91,0.8977,PREMIUM
35022,2,1552,pay_000035022,225.65,INR,UPI,CAPTURED,,1,2026-07-03 02:20:00,2,4,0.08,0.88,0.5389,NEW
35023,2,382,pay_000035023,998.32,INR,WALLET,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 02:20:00,2,4,0.2,0.88,0.4484,CHURN_RISK
35024,3,1518,pay_000035024,7082.46,INR,NETBANKING,CAPTURED,,1,2026-07-03 02:28:00,2,4,0.16,0.95,0.8054,REGULAR
35025,2,1167,pay_000035025,1159.44,INR,UPI,CAPTURED,,1,2026-07-03 02:36:00,2,4,0.08,0.88,0.8525,REGULAR
35026,4,1729,pay_000035026,236.98,INR,NETBANKING,CAPTURED,,1,2026-07-03 02:39:00,2,4,0.16,0.91,0.6773,NEW
35027,4,2404,pay_000035027,2131.7,INR,WALLET,CAPTURED,,1,2026-07-03 02:39:00,2,4,0.2,0.91,0.7658,REGULAR
35028,2,632,pay_000035028,8603.51,INR,UPI,CAPTURED,,1,2026-07-03 02:39:00,2,4,0.08,0.88,0.9456,PREMIUM
35029,0,2130,pay_000035029,3744.72,INR,NETBANKING,CAPTURED,,1,2026-07-03 02:40:00,2,4,0.16,0.93,0.5981,CHURN_RISK
35030,2,2122,pay_000035030,1802.15,INR,UPI,CAPTURED,,1,2026-07-03 02:46:00,2,4,0.08,0.88,0.8717,REGULAR
35031,2,512,pay_000035031,703.73,INR,UPI,CAPTURED,,1,2026-07-03 02:50:00,2,4,0.08,0.88,0.8917,REGULAR
35032,4,739,pay_000035032,1824.39,INR,UPI,FAILED,REPEATED_FAILURE,2,2026-07-03 02:56:00,2,4,0.08,0.91,0.8336,NEW
35033,3,1053,pay_000035033,7307.15,INR,UPI,CAPTURED,,1,2026-07-03 02:58:00,2,4,0.08,0.95,0.3415,CHURN_RISK
35034,2,717,pay_000035034,956.27,INR,CARD,CAPTURED,,1,2026-07-03 02:59:00,2,4,0.12,0.88,0.8756,REGULAR
35035,4,469,pay_000035035,4997.77,INR,WALLET,CAPTURED,,1,2026-07-03 03:01:00,3,4,0.2,0.91,0.894,PREMIUM
35036,3,1833,pay_000035036,4149.56,INR,CARD,CAPTURED,,1,2026-07-03 03:01:00,3,4,0.12,0.95,0.9345,PREMIUM
35037,1,1751,pay_000035037,1990.96,INR,WALLET,CAPTURED,,1,2026-07-03 03:01:00,3,4,0.2,0.9,0.5872,REGULAR
35038,4,1869,pay_000035038,2880.92,INR,UPI,CAPTURED,,1,2026-07-03 03:02:00,3,4,0.08,0.91,0.7328,CHURN_RISK
35039,3,1543,pay_000035039,1254.23,INR,CARD,FAILED,MERCHANT_CONFIGURATION,1,2026-07-03 03:03:00,3,4,0.12,0.95,0.8747,REGULAR
35040,3,468,pay_000035040,1928.95,INR,UPI,CAPTURED,,1,2026-07-03 03:03:00,3,4,0.08,0.95,0.8051,REGULAR
35041,3,1453,pay_000035041,2767.27,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:08:00,3,4,0.16,0.95,0.8397,REGULAR
35042,0,1340,pay_000035042,4042.86,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:11:00,3,4,0.16,0.93,0.863,REGULAR
35043,2,2257,pay_000035043,5218.57,INR,NETBANKING,FAILED,TEMPORARY_BANK_FAILURE,1,2026-07-03 03:13:00,3,4,0.16,0.88,0.8171,NEW
35044,3,2193,pay_000035044,1566.95,INR,CARD,CAPTURED,,1,2026-07-03 03:19:00,3,4,0.12,0.95,0.9641,PREMIUM
35045,0,250,pay_000035045,3384.69,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:26:00,3,4,0.16,0.93,0.7966,REGULAR
35046,3,1358,pay_000035046,4730.15,INR,CARD,FAILED,REPEATED_FAILURE,2,2026-07-03 03:26:00,3,4,0.12,0.95,0.9284,REGULAR
35047,1,2351,pay_000035047,1784.78,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:28:00,3,4,0.16,0.9,0.6776,REGULAR
35048,2,1772,pay_000035048,797.67,INR,WALLET,CAPTURED,,1,2026-07-03 03:34:00,3,4,0.2,0.88,0.9108,REGULAR
35049,1,1211,pay_000035049,959.67,INR,WALLET,CAPTURED,,1,2026-07-03 03:34:00,3,4,0.2,0.9,0.88,REGULAR
35050,0,1685,pay_000035050,3783.08,INR,NETBANKING,FAILED,NETWORK_FAILURE,1,2026-07-03 03:35:00,3,4,0.16,0.93,0.7297,REGULAR
35051,2,67,pay_000035051,891.7,INR,CARD,CAPTURED,,1,2026-07-03 03:38:00,3,4,0.12,0.88,0.7934,REGULAR
35052,3,1243,pay_000035052,6206.78,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:45:00,3,4,0.16,0.95,0.935,REGULAR
35053,1,2286,pay_000035053,1074.92,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:46:00,3,4,0.16,0.9,0.9155,REGULAR
35054,0,1120,pay_000035054,1775.53,INR,CARD,CAPTURED,,1,2026-07-03 03:51:00,3,4,0.12,0.93,0.9089,REGULAR
35055,3,2328,pay_000035055,5865.4,INR,NETBANKING,CAPTURED,,1,2026-07-03 03:52:00,3,4,0.16,0.95,0.8213,REGULAR
